"Year","Age","Female","Male","Total","OpenInterval"
1981,60,0.009423,0.017906,0.013393,FALSE
1981,61,0.010592,0.019887,0.01493,FALSE
1981,62,0.011611,0.022016,0.016432,FALSE
1981,63,0.012196,0.023908,0.01762,FALSE
1981,64,0.012715,0.025147,0.018405,FALSE
1981,65,0.014371,0.027874,0.020497,FALSE
1981,66,0.015762,0.03092,0.022576,FALSE
1981,67,0.01706,0.033151,0.024218,FALSE
1981,68,0.018148,0.035876,0.025957,FALSE
1981,69,0.019561,0.038015,0.027547,FALSE
1981,70,0.021777,0.04277,0.030814,FALSE
1981,71,0.023579,0.045965,0.033093,FALSE
1981,72,0.026245,0.048857,0.035747,FALSE
1981,73,0.029074,0.055356,0.039924,FALSE
1981,74,0.030402,0.057569,0.041424,FALSE
1981,75,0.034288,0.062449,0.045567,FALSE
1981,76,0.03776,0.068634,0.049841,FALSE
1981,77,0.04064,0.073345,0.053156,FALSE
1981,78,0.044623,0.07895,0.057522,FALSE
1981,79,0.047824,0.08295,0.060844,FALSE
1981,80,0.058947,0.09779,0.072802,FALSE
1981,81,0.064831,0.105084,0.078863,FALSE
1981,82,0.070463,0.111055,0.084303,FALSE
1981,83,0.077737,0.123041,0.092802,FALSE
1981,84,0.086545,0.131893,0.101352,FALSE
1981,85,0.097165,0.143141,0.111805,FALSE
1981,86,0.107632,0.156814,0.122949,FALSE
1981,87,0.118519,0.167679,0.133489,FALSE
1981,88,0.130997,0.181236,0.145923,FALSE
1981,89,0.142165,0.197826,0.158218,FALSE
1981,90,0.158548,0.20492,0.171501,FALSE
1981,91,0.174998,0.226293,0.189045,FALSE
1981,92,0.1919,0.244866,0.206161,FALSE
1981,93,0.209694,0.26552,0.224416,FALSE
1981,94,0.224992,0.283759,0.240052,FALSE
1981,95,0.250721,0.310142,0.265609,FALSE
1981,96,0.265881,0.337131,0.283353,FALSE
1981,97,0.293608,0.337302,0.304,FALSE
1981,98,0.294066,0.355074,0.30826,FALSE
1981,99,0.308742,0.386999,0.326452,FALSE
1981,100,0.341907,0.387719,0.352066,FALSE
1981,101,0.382887,0.410784,0.389113,FALSE
1981,102,0.390994,0.385106,0.389667,FALSE
1981,103,0.413923,0.488493,0.430321,FALSE
1981,104,0.436458,0.349383,0.417513,FALSE
1981,105,0.420668,0.458746,0.429048,FALSE
1981,106,0.344837,0.445177,0.366059,FALSE
1981,107,0.432777,0.383364,0.420961,FALSE
1981,108,0.387119,0.278752,0.359654,FALSE
1981,109,0.448588,0.387868,0.430987,FALSE
1981,110,0.420007,0.23664,0.351247,TRUE
1982,0,0.0103,0.012911,0.011636,FALSE
1982,1,0.000812,0.000975,0.000895,FALSE
1982,2,0.000549,0.000652,0.000602,FALSE
1982,3,0.000416,0.000513,0.000465,FALSE
1982,4,0.000296,0.000406,0.000352,FALSE
1982,5,0.000282,0.000355,0.00032,FALSE
1982,6,0.000248,0.000338,0.000294,FALSE
1982,7,0.000224,0.000339,0.000283,FALSE
1982,8,0.000214,0.000301,0.000259,FALSE
1982,9,0.000202,0.000306,0.000255,FALSE
1982,10,0.000183,0.000255,0.00022,FALSE
1982,11,0.000186,0.000283,0.000235,FALSE
1982,12,0.000199,0.000333,0.000268,FALSE
1982,13,0.000216,0.000383,0.000301,FALSE
1982,14,0.000274,0.000495,0.000387,FALSE
1982,15,0.000318,0.000638,0.000482,FALSE
1982,16,0.000408,0.000923,0.000671,FALSE
1982,17,0.00047,0.001242,0.000865,FALSE
1982,18,0.000535,0.001616,0.001084,FALSE
1982,19,0.000546,0.001647,0.0011,FALSE
1982,20,0.00055,0.001635,0.001095,FALSE
1982,21,0.000557,0.001758,0.00116,FALSE
1982,22,0.000575,0.001762,0.001171,FALSE
1982,23,0.000553,0.00179,0.001172,FALSE
1982,24,0.000581,0.001729,0.001156,FALSE
1982,25,0.000581,0.001723,0.001153,FALSE
1982,26,0.000623,0.001693,0.001157,FALSE
1982,27,0.00065,0.001738,0.001192,FALSE
1982,28,0.000636,0.001849,0.00124,FALSE
1982,29,0.000668,0.001758,0.001211,FALSE
1982,30,0.000669,0.001798,0.001231,FALSE
1982,31,0.00075,0.00187,0.001305,FALSE
1982,32,0.00078,0.001927,0.001347,FALSE
1982,33,0.000838,0.001906,0.001365,FALSE
1982,34,0.00089,0.001836,0.001358,FALSE
1982,35,0.000918,0.001961,0.001433,FALSE
1982,36,0.001084,0.002215,0.00164,FALSE
1982,37,0.001135,0.00224,0.001677,FALSE
1982,38,0.001289,0.002535,0.0019,FALSE
1982,39,0.001331,0.002536,0.001925,FALSE
1982,40,0.001535,0.002769,0.002141,FALSE
1982,41,0.001718,0.00305,0.002371,FALSE
1982,42,0.001829,0.003367,0.002583,FALSE
1982,43,0.001957,0.003648,0.002784,FALSE
1982,44,0.002197,0.003866,0.003014,FALSE
1982,45,0.002428,0.004389,0.003386,FALSE
1982,46,0.0027,0.004815,0.00373,FALSE
1982,47,0.002898,0.005404,0.004118,FALSE
1982,48,0.003379,0.006132,0.004722,FALSE
1982,49,0.003707,0.006575,0.005104,FALSE
1982,50,0.00385,0.007127,0.005427,FALSE
1982,51,0.004457,0.007952,0.006146,FALSE
1982,52,0.004921,0.009141,0.006959,FALSE
1982,53,0.00504,0.009509,0.0072,FALSE
1982,54,0.005408,0.010498,0.007844,FALSE
1982,55,0.006,0.011612,0.008661,FALSE
1982,56,0.006834,0.012798,0.009654,FALSE
1982,57,0.007199,0.013661,0.010247,FALSE
1982,58,0.008115,0.015601,0.011631,FALSE
1982,59,0.008516,0.016064,0.012045,FALSE
1982,60,0.009177,0.017844,0.013223,FALSE
1982,61,0.010041,0.019392,0.014411,FALSE
1982,62,0.011975,0.022522,0.016872,FALSE
1982,63,0.01214,0.022592,0.016988,FALSE
1982,64,0.01299,0.024651,0.018338,FALSE
1982,65,0.014071,0.026843,0.019874,FALSE
1982,66,0.015328,0.029764,0.021827,FALSE
1982,67,0.016824,0.032714,0.023902,FALSE
1982,68,0.018503,0.035882,0.026158,FALSE
1982,69,0.019272,0.038157,0.027444,FALSE
1982,70,0.021349,0.041295,0.029932,FALSE
1982,71,0.023654,0.045055,0.03275,FALSE
1982,72,0.026141,0.048773,0.035649,FALSE
1982,73,0.028455,0.053706,0.038888,FALSE
1982,74,0.030378,0.056949,0.04116,FALSE
1982,75,0.033639,0.061708,0.044881,FALSE
1982,76,0.037242,0.066925,0.048869,FALSE
1982,77,0.040517,0.073526,0.05316,FALSE
1982,78,0.044204,0.078661,0.057155,FALSE
1982,79,0.049691,0.08461,0.062597,FALSE
1982,80,0.055168,0.093029,0.068759,FALSE
1982,81,0.064044,0.103463,0.077754,FALSE
1982,82,0.070754,0.112082,0.084784,FALSE
1982,83,0.076783,0.119595,0.090972,FALSE
1982,84,0.08514,0.131472,0.100086,FALSE
1982,85,0.093255,0.141,0.10836,FALSE
1982,86,0.105427,0.153689,0.120301,FALSE
1982,87,0.115616,0.163925,0.130161,FALSE
1982,88,0.125757,0.176493,0.140676,FALSE
1982,89,0.139545,0.192516,0.154718,FALSE
1982,90,0.152342,0.204182,0.166737,FALSE
1982,91,0.164463,0.218284,0.178946,FALSE
1982,92,0.183844,0.238678,0.198284,FALSE
1982,93,0.201577,0.257046,0.215929,FALSE
1982,94,0.220357,0.280025,0.235416,FALSE
1982,95,0.238456,0.29106,0.251375,FALSE
1982,96,0.262011,0.32454,0.276944,FALSE
1982,97,0.281089,0.340068,0.294922,FALSE
1982,98,0.300385,0.361579,0.314323,FALSE
1982,99,0.313592,0.373048,0.326718,FALSE
1982,100,0.342076,0.401472,0.354904,FALSE
1982,101,0.348221,0.409876,0.361281,FALSE
1982,102,0.370236,0.35391,0.366647,FALSE
1982,103,0.37716,0.427375,0.388422,FALSE
1982,104,0.407317,0.382025,0.401883,FALSE
1982,105,0.397201,0.324002,0.380534,FALSE
1982,106,0.37833,0.444384,0.392546,FALSE
1982,107,0.482459,0.3188,0.448157,FALSE
1982,108,0.358809,0.425408,0.375756,FALSE
1982,109,0.279702,0.174388,0.251568,FALSE
1982,110,0.406972,0.3806,0.397088,TRUE
1983,0,0.00993,0.012324,0.011155,FALSE
1983,1,0.000789,0.000933,0.000863,FALSE
1983,2,0.000504,0.000656,0.000582,FALSE
1983,3,0.00035,0.000527,0.00044,FALSE
1983,4,0.000287,0.000416,0.000353,FALSE
1983,5,0.000262,0.000363,0.000314,FALSE
1983,6,0.000241,0.00031,0.000277,FALSE
1983,7,0.000226,0.000315,0.000272,FALSE
1983,8,0.0002,0.000294,0.000248,FALSE
1983,9,0.000168,0.000255,0.000213,FALSE
1983,10,0.000166,0.000258,0.000213,FALSE
1983,11,0.000175,0.000269,0.000223,FALSE
1983,12,0.000193,0.000324,0.00026,FALSE
1983,13,0.00021,0.000382,0.000298,FALSE
1983,14,0.00026,0.000465,0.000365,FALSE
1983,15,0.000311,0.000621,0.000469,FALSE
1983,16,0.000395,0.000889,0.000647,FALSE
1983,17,0.000474,0.001149,0.00082,FALSE
1983,18,0.00054,0.001449,0.001002,FALSE
1983,19,0.000542,0.001556,0.001054,FALSE
1983,20,0.000531,0.001544,0.001042,FALSE
1983,21,0.000536,0.001605,0.001074,FALSE
1983,22,0.000545,0.001617,0.001084,FALSE
1983,23,0.000575,0.00169,0.001134,FALSE
1983,24,0.000546,0.00159,0.001069,FALSE
1983,25,0.000558,0.001629,0.001094,FALSE
1983,26,0.00061,0.001652,0.001131,FALSE
1983,27,0.000614,0.001663,0.001138,FALSE
1983,28,0.000691,0.001754,0.001221,FALSE
1983,29,0.000652,0.001645,0.001147,FALSE
1983,30,0.000654,0.0017,0.001174,FALSE
1983,31,0.000729,0.00179,0.001255,FALSE
1983,32,0.000726,0.001866,0.001291,FALSE
1983,33,0.000853,0.001936,0.001388,FALSE
1983,34,0.00087,0.001862,0.001361,FALSE
1983,35,0.000918,0.001953,0.001429,FALSE
1983,36,0.000971,0.001955,0.001455,FALSE
1983,37,0.001159,0.002255,0.001697,FALSE
1983,38,0.001292,0.002474,0.001872,FALSE
1983,39,0.001258,0.002525,0.001882,FALSE
1983,40,0.001445,0.002681,0.002052,FALSE
1983,41,0.001642,0.003096,0.002355,FALSE
1983,42,0.001843,0.003256,0.002536,FALSE
1983,43,0.001978,0.003615,0.002779,FALSE
1983,44,0.002122,0.003768,0.002929,FALSE
1983,45,0.0024,0.004205,0.003283,FALSE
1983,46,0.002596,0.004682,0.003614,FALSE
1983,47,0.002909,0.005222,0.004036,FALSE
1983,48,0.003314,0.006014,0.004632,FALSE
1983,49,0.003513,0.006252,0.00485,FALSE
1983,50,0.003983,0.006997,0.005438,FALSE
1983,51,0.004354,0.007936,0.006084,FALSE
1983,52,0.00475,0.008538,0.006577,FALSE
1983,53,0.005255,0.009594,0.007354,FALSE
1983,54,0.005495,0.010098,0.007707,FALSE
1983,55,0.006099,0.011628,0.008732,FALSE
1983,56,0.006737,0.012793,0.009607,FALSE
1983,57,0.007205,0.013634,0.010238,FALSE
1983,58,0.008208,0.015504,0.011634,FALSE
1983,59,0.008733,0.01621,0.012229,FALSE
1983,60,0.00923,0.017551,0.013103,FALSE
1983,61,0.010215,0.019064,0.014343,FALSE
1983,62,0.011701,0.021921,0.016453,FALSE
1983,63,0.012712,0.023595,0.017773,FALSE
1983,64,0.012846,0.024144,0.018036,FALSE
1983,65,0.014257,0.026883,0.020005,FALSE
1983,66,0.015168,0.028874,0.021349,FALSE
1983,67,0.016466,0.031977,0.023388,FALSE
1983,68,0.018673,0.035481,0.026084,FALSE
1983,69,0.019639,0.03856,0.02783,FALSE
1983,70,0.022118,0.041906,0.03063,FALSE
1983,71,0.022922,0.044455,0.032077,FALSE
1983,72,0.026337,0.049381,0.036018,FALSE
1983,73,0.029274,0.054262,0.039613,FALSE
1983,74,0.030585,0.057392,0.041473,FALSE
1983,75,0.034033,0.063122,0.045689,FALSE
1983,76,0.037078,0.068223,0.049289,FALSE
1983,77,0.040047,0.072698,0.052564,FALSE
1983,78,0.044982,0.079238,0.057871,FALSE
1983,79,0.049694,0.086477,0.063264,FALSE
1983,80,0.056121,0.095725,0.070328,FALSE
1983,81,0.060622,0.101481,0.074918,FALSE
1983,82,0.071683,0.114371,0.086131,FALSE
1983,83,0.079475,0.124988,0.094494,FALSE
1983,84,0.085314,0.13174,0.100232,FALSE
1983,85,0.095047,0.143254,0.110104,FALSE
1983,86,0.106456,0.155275,0.121397,FALSE
1983,87,0.117084,0.171567,0.133302,FALSE
1983,88,0.127462,0.178569,0.142297,FALSE
1983,89,0.142107,0.19586,0.157336,FALSE
1983,90,0.157073,0.215628,0.173199,FALSE
1983,91,0.169627,0.222897,0.183839,FALSE
1983,92,0.18913,0.241779,0.202741,FALSE
1983,93,0.211918,0.267485,0.225976,FALSE
1983,94,0.226406,0.284098,0.240695,FALSE
1983,95,0.243025,0.297774,0.256264,FALSE
1983,96,0.267497,0.318245,0.279444,FALSE
1983,97,0.29449,0.365786,0.310734,FALSE
1983,98,0.313209,0.373616,0.326695,FALSE
1983,99,0.3241,0.394747,0.339355,FALSE
1983,100,0.341114,0.39291,0.352056,FALSE
1983,101,0.375233,0.388281,0.377943,FALSE
1983,102,0.395494,0.412233,0.398981,FALSE
1983,103,0.422014,0.410148,0.419409,FALSE
1983,104,0.415284,0.410103,0.414137,FALSE
1983,105,0.39238,0.54622,0.424899,FALSE
1983,106,0.376927,0.366773,0.374644,FALSE
1983,107,0.344385,0.375726,0.35124,FALSE
1983,108,0.422966,0.585509,0.455825,FALSE
1983,109,0.487377,0.212628,0.412926,FALSE
1983,110,0.475655,0.42612,0.457911,TRUE
1984,0,0.009796,0.012135,0.010993,FALSE
1984,1,0.000762,0.000888,0.000826,FALSE
1984,2,0.000479,0.000614,0.000548,FALSE
1984,3,0.000356,0.000435,0.000396,FALSE
1984,4,0.000279,0.00036,0.00032,FALSE
1984,5,0.000221,0.000338,0.000281,FALSE
1984,6,0.00022,0.000314,0.000268,FALSE
1984,7,0.00021,0.000291,0.000251,FALSE
1984,8,0.0002,0.000296,0.000249,FALSE
1984,9,0.000189,0.000241,0.000215,FALSE
1984,10,0.00019,0.000276,0.000234,FALSE
1984,11,0.000173,0.000286,0.000231,FALSE
1984,12,0.000208,0.000321,0.000266,FALSE
1984,13,0.000237,0.000374,0.000307,FALSE
1984,14,0.000259,0.000463,0.000364,FALSE
1984,15,0.000338,0.000635,0.00049,FALSE
1984,16,0.000441,0.000898,0.000674,FALSE
1984,17,0.000452,0.001138,0.000803,FALSE
1984,18,0.000519,0.001435,0.000985,FALSE
1984,19,0.00054,0.001494,0.001022,FALSE
1984,20,0.000512,0.001574,0.001048,FALSE
1984,21,0.000572,0.00167,0.001126,FALSE
1984,22,0.000533,0.001657,0.001099,FALSE
1984,23,0.00056,0.001677,0.001121,FALSE
1984,24,0.000575,0.001617,0.001098,FALSE
1984,25,0.000552,0.001641,0.001098,FALSE
1984,26,0.000578,0.001644,0.001112,FALSE
1984,27,0.000607,0.001657,0.001132,FALSE
1984,28,0.000645,0.001738,0.001191,FALSE
1984,29,0.00065,0.001601,0.001125,FALSE
1984,30,0.000689,0.001756,0.00122,FALSE
1984,31,0.000756,0.001834,0.001291,FALSE
1984,32,0.000742,0.001862,0.001298,FALSE
1984,33,0.000836,0.001942,0.001382,FALSE
1984,34,0.000892,0.001932,0.001408,FALSE
1984,35,0.000939,0.001993,0.00146,FALSE
1984,36,0.001028,0.002165,0.001588,FALSE
1984,37,0.001107,0.002174,0.001632,FALSE
1984,38,0.001271,0.002528,0.001888,FALSE
1984,39,0.001305,0.002509,0.001898,FALSE
1984,40,0.001482,0.002845,0.002151,FALSE
1984,41,0.001582,0.003012,0.002284,FALSE
1984,42,0.001844,0.003301,0.00256,FALSE
1984,43,0.001965,0.003514,0.002723,FALSE
1984,44,0.002178,0.003858,0.003002,FALSE
1984,45,0.002436,0.004113,0.003257,FALSE
1984,46,0.002551,0.004648,0.003575,FALSE
1984,47,0.002785,0.005154,0.00394,FALSE
1984,48,0.003303,0.005761,0.004502,FALSE
1984,49,0.003454,0.006241,0.004816,FALSE
1984,50,0.003755,0.006908,0.005282,FALSE
1984,51,0.004389,0.007818,0.006049,FALSE
1984,52,0.004578,0.008689,0.00656,FALSE
1984,53,0.005038,0.009151,0.007024,FALSE
1984,54,0.005493,0.009833,0.007582,FALSE
1984,55,0.005906,0.011115,0.008396,FALSE
1984,56,0.006544,0.012383,0.009323,FALSE
1984,57,0.007179,0.013422,0.010132,FALSE
1984,58,0.008301,0.015204,0.011544,FALSE
1984,59,0.008667,0.016201,0.012192,FALSE
1984,60,0.009344,0.017623,0.013191,FALSE
1984,61,0.009977,0.018871,0.014116,FALSE
1984,62,0.011611,0.021613,0.016254,FALSE
1984,63,0.012272,0.02308,0.017305,FALSE
1984,64,0.013167,0.024513,0.01839,FALSE
1984,65,0.014117,0.026079,0.01957,FALSE
1984,66,0.015449,0.028966,0.021559,FALSE
1984,67,0.016427,0.030848,0.022878,FALSE
1984,68,0.018361,0.034564,0.025515,FALSE
1984,69,0.019809,0.037937,0.027669,FALSE
1984,70,0.02211,0.041256,0.030345,FALSE
1984,71,0.023603,0.044417,0.032453,FALSE
1984,72,0.025822,0.048324,0.035277,FALSE
1984,73,0.028828,0.053239,0.038944,FALSE
1984,74,0.030549,0.056873,0.041256,FALSE
1984,75,0.033435,0.060652,0.044357,FALSE
1984,76,0.037637,0.06793,0.049531,FALSE
1984,77,0.040095,0.071756,0.052242,FALSE
1984,78,0.044696,0.077862,0.057186,FALSE
1984,79,0.049389,0.08506,0.062535,FALSE
1984,80,0.055945,0.09439,0.069741,FALSE
1984,81,0.060596,0.10269,0.075311,FALSE
1984,82,0.067034,0.10954,0.081497,FALSE
1984,83,0.078875,0.121792,0.092988,FALSE
1984,84,0.086361,0.133113,0.101324,FALSE
1984,85,0.094573,0.14041,0.108833,FALSE
1984,86,0.105555,0.154614,0.120373,FALSE
1984,87,0.115883,0.16976,0.131796,FALSE
1984,88,0.127178,0.180509,0.142469,FALSE
1984,89,0.140797,0.194544,0.155814,FALSE
1984,90,0.156257,0.210799,0.171098,FALSE
1984,91,0.169216,0.230396,0.185376,FALSE
1984,92,0.188087,0.24612,0.202929,FALSE
1984,93,0.205025,0.265106,0.2199,FALSE
1984,94,0.225841,0.288312,0.240948,FALSE
1984,95,0.244203,0.312716,0.260395,FALSE
1984,96,0.266254,0.333575,0.281779,FALSE
1984,97,0.283466,0.35023,0.298418,FALSE
1984,98,0.315177,0.374238,0.32797,FALSE
1984,99,0.330713,0.395682,0.344464,FALSE
1984,100,0.352859,0.415808,0.365784,FALSE
1984,101,0.370276,0.441028,0.384599,FALSE
1984,102,0.393912,0.446501,0.404476,FALSE
1984,103,0.40062,0.378321,0.396032,FALSE
1984,104,0.446155,0.360367,0.426718,FALSE
1984,105,0.432077,0.42991,0.431594,FALSE
1984,106,0.490236,0.518508,0.495835,FALSE
1984,107,0.433572,0.377152,0.420424,FALSE
1984,108,0.495341,0.381471,0.471602,FALSE
1984,109,0.308771,0.454408,0.338054,FALSE
1984,110,0.386413,0.487629,0.419783,TRUE
1985,0,0.009528,0.012224,0.010907,FALSE
1985,1,0.000733,0.000884,0.000811,FALSE
1985,2,0.000481,0.000613,0.000548,FALSE
1985,3,0.000322,0.000455,0.00039,FALSE
1985,4,0.00026,0.000394,0.000329,FALSE
1985,5,0.000258,0.000309,0.000284,FALSE
1985,6,0.00024,0.00031,0.000276,FALSE
1985,7,0.000201,0.000262,0.000232,FALSE
1985,8,0.000185,0.000275,0.000231,FALSE
1985,9,0.000178,0.000265,0.000223,FALSE
1985,10,0.000151,0.000259,0.000206,FALSE
1985,11,0.00018,0.000273,0.000227,FALSE
1985,12,0.000211,0.000307,0.00026,FALSE
1985,13,0.000213,0.000401,0.000309,FALSE
1985,14,0.000266,0.00049,0.00038,FALSE
1985,15,0.000336,0.000644,0.000494,FALSE
1985,16,0.000426,0.000933,0.000685,FALSE
1985,17,0.00047,0.001111,0.000799,FALSE
1985,18,0.000549,0.001451,0.001008,FALSE
1985,19,0.000519,0.001505,0.001017,FALSE
1985,20,0.000491,0.001502,0.001002,FALSE
1985,21,0.000519,0.001663,0.001098,FALSE
1985,22,0.000543,0.001629,0.001091,FALSE
1985,23,0.000527,0.00167,0.001102,FALSE
1985,24,0.000549,0.001628,0.001092,FALSE
1985,25,0.000557,0.001662,0.001111,FALSE
1985,26,0.000571,0.001612,0.001092,FALSE
1985,27,0.000607,0.001655,0.001132,FALSE
1985,28,0.000661,0.001797,0.001228,FALSE
1985,29,0.00062,0.001679,0.00115,FALSE
1985,30,0.000669,0.001815,0.00124,FALSE
1985,31,0.000738,0.001859,0.001295,FALSE
1985,32,0.000834,0.001953,0.00139,FALSE
1985,33,0.000871,0.00203,0.001444,FALSE
1985,34,0.000867,0.001998,0.001429,FALSE
1985,35,0.000966,0.002142,0.001548,FALSE
1985,36,0.001027,0.002273,0.001642,FALSE
1985,37,0.001044,0.002433,0.001728,FALSE
1985,38,0.001234,0.002504,0.001858,FALSE
1985,39,0.001291,0.002515,0.001895,FALSE
1985,40,0.001413,0.002775,0.002082,FALSE
1985,41,0.00161,0.003096,0.002339,FALSE
1985,42,0.001744,0.003433,0.002575,FALSE
1985,43,0.001919,0.003558,0.002722,FALSE
1985,44,0.002065,0.003834,0.002934,FALSE
1985,45,0.002321,0.004268,0.003275,FALSE
1985,46,0.002516,0.00468,0.003574,FALSE
1985,47,0.00281,0.005007,0.003882,FALSE
1985,48,0.003371,0.005856,0.004584,FALSE
1985,49,0.003436,0.006014,0.004696,FALSE
1985,50,0.003805,0.006834,0.005274,FALSE
1985,51,0.004255,0.00775,0.005951,FALSE
1985,52,0.004774,0.008462,0.006556,FALSE
1985,53,0.005077,0.009225,0.007078,FALSE
1985,54,0.005437,0.009751,0.00751,FALSE
1985,55,0.006024,0.011332,0.008566,FALSE
1985,56,0.006489,0.011989,0.009116,FALSE
1985,57,0.007151,0.013262,0.010054,FALSE
1985,58,0.00818,0.01543,0.011596,FALSE
1985,59,0.008521,0.015902,0.011979,FALSE
1985,60,0.009546,0.017876,0.013414,FALSE
1985,61,0.010225,0.019093,0.014348,FALSE
1985,62,0.011517,0.021276,0.016036,FALSE
1985,63,0.012301,0.02257,0.017074,FALSE
1985,64,0.012978,0.024152,0.018127,FALSE
1985,65,0.01471,0.027037,0.020337,FALSE
1985,66,0.015149,0.028259,0.021085,FALSE
1985,67,0.016447,0.030725,0.022852,FALSE
1985,68,0.01811,0.033818,0.02506,FALSE
1985,69,0.019569,0.037037,0.027161,FALSE
1985,70,0.021792,0.04156,0.030307,FALSE
1985,71,0.023705,0.044644,0.032614,FALSE
1985,72,0.026206,0.049081,0.035815,FALSE
1985,73,0.02842,0.052675,0.038488,FALSE
1985,74,0.030769,0.056499,0.041253,FALSE
1985,75,0.034176,0.061423,0.045133,FALSE
1985,76,0.036953,0.066263,0.048491,FALSE
1985,77,0.040878,0.073016,0.053225,FALSE
1985,78,0.044721,0.078911,0.05761,FALSE
1985,79,0.049142,0.085114,0.062387,FALSE
1985,80,0.056159,0.095884,0.0704,FALSE
1985,81,0.061989,0.103091,0.076359,FALSE
1985,82,0.068644,0.112619,0.083595,FALSE
1985,83,0.075207,0.121869,0.090624,FALSE
1985,84,0.08826,0.134836,0.103108,FALSE
1985,85,0.097317,0.145156,0.112145,FALSE
1985,86,0.105706,0.153938,0.120211,FALSE
1985,87,0.116945,0.168638,0.132009,FALSE
1985,88,0.128327,0.188198,0.145336,FALSE
1985,89,0.143333,0.199761,0.158873,FALSE
1985,90,0.158585,0.213911,0.173434,FALSE
1985,91,0.171172,0.229139,0.18629,FALSE
1985,92,0.193933,0.258156,0.210158,FALSE
1985,93,0.212666,0.273195,0.227444,FALSE
1985,94,0.232641,0.293747,0.247076,FALSE
1985,95,0.253212,0.307529,0.26574,FALSE
1985,96,0.272095,0.340523,0.28746,FALSE
1985,97,0.288036,0.351105,0.301839,FALSE
1985,98,0.315914,0.366204,0.326637,FALSE
1985,99,0.350969,0.406159,0.362352,FALSE
1985,100,0.305462,0.360727,0.31661,FALSE
1985,101,0.383086,0.418278,0.390013,FALSE
1985,102,0.39793,0.438843,0.405885,FALSE
1985,103,0.424678,0.443509,0.428307,FALSE
1985,104,0.416205,0.451092,0.423457,FALSE
1985,105,0.443865,0.491146,0.454909,FALSE
1985,106,0.479382,0.449108,0.472843,FALSE
1985,107,0.520646,0.470877,0.51029,FALSE
1985,108,0.381873,0.846493,0.491064,FALSE
1985,109,0.335698,0.411276,0.3485,FALSE
1985,110,0.485691,0.587311,0.512277,TRUE
1986,0,0.009218,0.011726,0.010502,FALSE
1986,1,0.000754,0.000865,0.000811,FALSE
1986,2,0.000477,0.000611,0.000546,FALSE
1986,3,0.000338,0.00048,0.00041,FALSE
1986,4,0.000282,0.000383,0.000333,FALSE
1986,5,0.000223,0.000309,0.000267,FALSE
1986,6,0.000205,0.000302,0.000255,FALSE
1986,7,0.000198,0.000264,0.000232,FALSE
1986,8,0.000191,0.000262,0.000228,FALSE
1986,9,0.000167,0.000253,0.000211,FALSE
1986,10,0.000178,0.000253,0.000217,FALSE
1986,11,0.00017,0.000279,0.000226,FALSE
1986,12,0.000175,0.000351,0.000265,FALSE
1986,13,0.000225,0.000368,0.000298,FALSE
1986,14,0.000263,0.000546,0.000408,FALSE
1986,15,0.000347,0.000709,0.000532,FALSE
1986,16,0.000469,0.001039,0.000761,FALSE
1986,17,0.000505,0.001255,0.00089,FALSE
1986,18,0.000565,0.001578,0.001081,FALSE
1986,19,0.000529,0.001574,0.001058,FALSE
1986,20,0.000534,0.001709,0.001129,FALSE
1986,21,0.000542,0.001761,0.00116,FALSE
1986,22,0.000538,0.001713,0.001132,FALSE
1986,23,0.000571,0.001714,0.001147,FALSE
1986,24,0.000572,0.00172,0.00115,FALSE
1986,25,0.000591,0.001706,0.001151,FALSE
1986,26,0.000616,0.001714,0.001166,FALSE
1986,27,0.000622,0.001769,0.001197,FALSE
1986,28,0.000643,0.001897,0.00127,FALSE
1986,29,0.000682,0.001868,0.001276,FALSE
1986,30,0.000686,0.002025,0.001354,FALSE
1986,31,0.000774,0.002043,0.001405,FALSE
1986,32,0.00083,0.002093,0.001457,FALSE
1986,33,0.0009,0.002266,0.001576,FALSE
1986,34,0.000918,0.002224,0.001567,FALSE
1986,35,0.000967,0.002371,0.001662,FALSE
1986,36,0.001046,0.002443,0.001735,FALSE
1986,37,0.001067,0.002481,0.001764,FALSE
1986,38,0.001263,0.002766,0.002003,FALSE
1986,39,0.001247,0.002562,0.001896,FALSE
1986,40,0.001461,0.002847,0.002143,FALSE
1986,41,0.00158,0.003082,0.002318,FALSE
1986,42,0.001747,0.003488,0.002603,FALSE
1986,43,0.001959,0.00361,0.002768,FALSE
1986,44,0.002118,0.003829,0.00296,FALSE
1986,45,0.002314,0.004275,0.003276,FALSE
1986,46,0.002567,0.004694,0.003608,FALSE
1986,47,0.002715,0.004924,0.003793,FALSE
1986,48,0.003256,0.005599,0.0044,FALSE
1986,49,0.003256,0.00586,0.00453,FALSE
1986,50,0.003701,0.00681,0.005211,FALSE
1986,51,0.004269,0.007438,0.005808,FALSE
1986,52,0.004678,0.008335,0.00645,FALSE
1986,53,0.005106,0.008891,0.006934,FALSE
1986,54,0.00537,0.009689,0.007445,FALSE
1986,55,0.005799,0.010821,0.008201,FALSE
1986,56,0.006363,0.011844,0.008984,FALSE
1986,57,0.006744,0.012628,0.009549,FALSE
1986,58,0.007971,0.014819,0.011212,FALSE
1986,59,0.008359,0.015439,0.011688,FALSE
1986,60,0.00941,0.017185,0.013019,FALSE
1986,61,0.010531,0.018751,0.014352,FALSE
1986,62,0.011538,0.021204,0.01601,FALSE
1986,63,0.012054,0.021991,0.016662,FALSE
